Title,Price,Screen_Size_in,Aspect_Ratio,Refresh_Rate_Hz,Response_Time_ms,Brand,Model,Collection Date
"SAMSUNG 71.12 cm (28 inch) 4K Ultra HD LED Backlit IPS Panel PIP/PIB Multi-Tasking, HDR Support, Eye C...",291.2375,28,16:09,60,4,Samsung,LU28R550UQWXXL,2/2/2025 20:22
"Acer NITRO 68.58 cm (27 inch) Full HD LED Backlit IPS Panel Gaming Monitor (Nitro VG270 M3,SRGB 99%,HD...",185.725,27,16:09,180,0.5,Acer,"Nitro VG270 M3,SRGB 99%,HDR 10,2xHDMI, 1xDP ,Stereo Speakers 180 Hz Refresh Rate",2/2/2025 20:22
"Lenovo L-Series 60.96 cm (24 inch) Full HD LED Backlit VA Panel with 72% NTSC, HDMI 1.4, VGA, Tilt Sta...",102.4875,24,16:09,100,4,Lenovo,L24e-40,2/2/2025 20:22
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:22
"Lenovo L-Series 68.58 cm (27 inch) Full HD LED Backlit IPS Panel with 99% sRGB, 1xHDMI1.4, 1xVGA, Tilt...",154.3625,27,16:09,100,1,Lenovo,L27i-4A,2/2/2025 20:22
"SAMSUNG M5 81.28 cm (32 inch) Full HD LED Backlit VA Panel with embedded TV Apps, PC-less productivity...",241.2375,32,16:09,60,4,Samsung,LS32CM500EWXXL,2/2/2025 20:22
DELL P-Series 60.96 cm (24 inch) Full HD LED Backlit IPS Panel with Ports: 1XHDMI | 2XDP 1.4 | 1XRJ45 ...,197.4875,24,16:09,100,5,Unknown,P2425HE,2/2/2025 20:22
"Lenovo L-Series 55.88 cm (22 inch) Full HD LED Backlit IPS Panel with 99% sRGB, HDMI 1.4, VGA, 2X3W Sp...",89.9875,22,16:09,75,4,Lenovo,L22i-40,2/2/2025 20:22
"ZEBRONICS 68.58 cm (27 inch) Full HD IPS Panel with 300 Nits Brightness, HDR10, 99% sRGB 1 x DP, 1 x H...",124.9875,27,16:09,180,1,ZEBRONICS,"ZEB-IGM 102,ZEB-N27A",2/2/2025 20:22
"Acer HA0 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel with EcoDisplay, Mercury Free, Flicker Fre...",93.7125,23.8,16:09,120,1,Acer,HA240Y,2/2/2025 20:22
"ViewSonic 68.58 cm (27 inch) 4K Ultra HD IPS Panel with HDR10, 10 bit Color Depth, 3 Side Bezel Less,1...",274.9875,27,16:09,60,4,Unknown,VA2762-4K,2/2/2025 20:22
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:23
"Lenovo D-Series 49.53 cm (19.5 Inch) Full HD TN Panel with Fully Adjustable Tilt Stand, Seamless Conne...",76.2375,19.5,16:09,60,5,Lenovo,D20-30,2/2/2025 20:23
Enter 48.26 cm (19 inch) HD Monitor (E-MO-A00),32.7125,19,16:09,60,5,Unknown,E-MO-A00,2/2/2025 20:23
"SAMSUNG 60.96 cm (24 inch) Full HD IPS Panel Flicker-Free, HDMI, Display Port, Bezel-less Design Flat ...",91.2375,24,16:09,100,4,Samsung,LS24C330GAWXXL,2/2/2025 20:23
ZEBRONICS 81.28 cm (32 inch) Curved Full HD VA Panel Wall Mountable Monitor (ZEB -AC32FHD LED),149.9875,32,16:09,75,8,ZEBRONICS,ZEB -AC32FHD LED,2/2/2025 20:23
Enter NA 39.12 cm (15.4 inch) HD LED Backlit Monitor (E-M0-AO6),26.875,15.4,16:09,60,6,Unknown,E-M0-AO6,2/2/2025 20:23
Enter 48.26 cm (19 inch) HD LED Backlit VA Panel Monitor (19 INCH HD LED Backlit Gaming Monitor (E-MO-...,35.6125,19,"16:9,4:3",60,5,Unknown,19 INCH HD LED Backlit Gaming Monitor (E-MO-A01) (Response Time: 5 ms),2/2/2025 20:23
"SAMSUNG 60.96 cm (24 inch) Curved Full HD VA Panel with 1800R, HDMI, Audio Ports, HDMI, Flicker Free S...",93.7375,24,16:09,75,4,Samsung,LS24C360EAWXXL,2/2/2025 20:23
Lenovo 60.45 cm (23.8 inch) Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20/D2...,82.4875,23.8,16:09,75,4,Lenovo,D24-20/D24-40,2/2/2025 20:23
LG ULTRAGEAR GAMING 27GS60F 68.58 cm (27 inch) Full HD LED Backlit IPS Panel Gaming Monitor (HDMI & DI...,193.4375,27,16:09,180,1,Unknown,"HDMI & DISPLAY PORT, HDR 10, NVIDIA G-SYNC COMPATIBLE- 27GS60F-B",2/2/2025 20:23
Acer 68.58 cm (27 inch) Full HD LED Backlit IPS Panel Monitor (KA270 G0),106.2375,27,16:09,120,1,Acer,KA270 G0,2/2/2025 20:23
Enter 48.26 cm (19 inch) HD LED Backlit TN Panel Gaming Monitor (E-MO-A01),33.125,19,16:09,60,5,Unknown,E-MO-A01,2/2/2025 20:23
Lenovo L 54.61 cm (21.5 inch) Full HD IPS Panel Monitor (L22i-40),99.875,21.5,16:09,75,4,Lenovo,L22i-40,2/2/2025 20:23
Frontech - 43.18 cm (17 inch) HD LED Backlit VA Panel Monitor (MON-0065),30.8625,17,5:04,60,5,Frontech,MON-0065,2/2/2025 20:23
"ZEBRONICS 39.62 cm (15.6 inch) Full HD IPS Panel with 180-degree Adjustable Stand, 16:9 Aspect Ratio, ...",124.9875,15.6,16:09,60,25,ZEBRONICS,(Zeb-Pixigo A16 (Zeb-KPM 2)),2/2/2025 20:23
Enter 39.12 cm (15.4 inch) HD Monitor (15.4 inch HD LED Backlit Monitor with HDMI & VGA (E-MO-A06)),31,15.4,16:09,60,5,Unknown,15.4 inch HD LED Backlit Monitor with HDMI & VGA (E-MO-A06),2/2/2025 20:23
Acer 54.61 cm (21.5 inch) Full HD LED Backlit IPS Panel Monitor (SA222Q),88.7375,21.5,16:09,100,1,Acer,SA222Q,2/2/2025 20:23
"ZEBRONICS 81.28 cm (32 inch) Curved Full HD VA Panel 80 cm, Wall Mountable, Slim Gaming Monitor (ZEB-A...",199.9875,32,16:09,165,12,ZEBRONICS,ZEB-AC32FHD LED,2/2/2025 20:23
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:23
"DELL 49.53 cm (19.5 inch) HD with Contrast Ratio 600:1/600:1(Dynamic), 16.7 Million Colours, Colour Ga...",72.4875,19.5,16:09,60,5,Unknown,D2020H,2/2/2025 20:23
Acer 124.46 cm (49 inch) Curved Full HD LED Backlit VA Panel Monitor (EI491CR 49 Inch 1800R Curved DFH...,749.9875,49,32:09:00,144,4,Acer,EI491CR 49 Inch 1800R Curved DFHD (3840 x 1080) VA Monitor I 32:9 Aspect Ratio I,2/2/2025 20:23
Enter 48.26 cm (19 inch) HD LED Backlit TN Panel Monitor (19 inch HD LED Monitor),34.9875,19,16:09,60,5,Unknown,19 inch HD LED Monitor,2/2/2025 20:23
"LG 68.58 cm (27 inch) Full HD IPS Panel with Dynamic Action Sync, Black Stabilizer, OnScreen Control, ...",99.9875,27,16:09,100,5,Unknown,27MS500-BB.ATRKMVN,2/2/2025 20:23
"Lenovo L-Series 55.88 cm (22 inch) Full HD LED Backlit IPS Panel with 99% sRGB, HDMI 1.4, VGA, 2X3W Sp...",89.9875,22,16:09,75,4,Lenovo,L22i-40,2/2/2025 20:23
"ZEBRONICS 68.58 cm (27 inch) Full HD IPS Panel with 300 Nits Brightness, HDR10, 99% sRGB 1 x DP, 1 x H...",124.9875,27,16:09,180,1,ZEBRONICS,"ZEB-IGM 102,ZEB-N27A",2/2/2025 20:23
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:24
"LG Ultra-Gear 60.96 cm (24 inches) Full HD LED Backlit VA Panel with HDMI, DVI,VGA, Audio-IN Ports, In...",137.5,24,16:09,165,5,Unknown,24GQ50F-BD.CTRVMV,2/2/2025 20:24
SAMSUNG A334 55.88 cm (22 inch) Full HD LED Backlit VA Panel Monitor (S22A330 ( Full HD LED Backlit VA...,89.1375,22,16:09,60,6.5,Samsung,"S22A330 ( Full HD LED Backlit VA Panel, 60 Hz Refresh Rate, Response Time 6.5 ms , AMD Free Sync",2/2/2025 20:24
Lenovo 60.45 cm (23.8 inch) Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20/D2...,82.4875,23.8,16:09,75,4,Lenovo,D24-20/D24-40,2/2/2025 20:24
Frontech - 43.18 cm (17 inch) HD LED Backlit VA Panel Monitor (MON-0065),30.8625,17,5:04,60,5,Frontech,MON-0065,2/2/2025 20:24
"LG Ultra Fine Monitor 68.58 cm (27 inch) 4K Ultra HD LED Backlit IPS Panel with VESA DisplayHDR 400, U...",381.25,27,16:09,60,5,Unknown,27UP850N-WT.ATRDCKN,2/2/2025 20:24
LG Ultra-Gear 68.58 cm (27 inches) Full HD LED Backlit VA Panel Gaming Monitor (27GQ50F-BD.CTRVMV),181.25,27,16:09,165,5,Unknown,27GQ50F-BD.CTRVMV,2/2/2025 20:24
"HP G-Series 68.58 cm (27 inch) Full HD LED Backlit IPS Panel with On-Screen Controls, Low Blue Light M...",151.2375,27,16:09,75,5,HP,V27i G5,2/2/2025 20:24
Enter 46.99 cm (18.5 inch) HD LED Backlit Monitor (E-M0-A03),32,18.5,16:09,60,5,Unknown,E-M0-A03,2/2/2025 20:24
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:24
"Lenovo L-Series 68.58 cm (27 inch) Full HD LED Backlit IPS Panel with 99% sRGB, 1xHDMI1.4, 1xVGA, Tilt...",154.3625,27,16:09,100,1,Lenovo,L27i-4A,2/2/2025 20:24
"LG UltraGear 68.58 cm (27 inch) Full HD IPS Panel with HDR10, AMD Freesync Premium, Tilt/Height/Pivot ...",199.9875,27,16:09,144,1,Unknown,27GN650-B.ATR,2/2/2025 20:24
Enter 55.88 cm (22 inch) HD Monitor (E-MO-A03),41.5,22,16:09,60,5,Unknown,E-MO-A03,2/2/2025 20:24
"Lenovo L-Series 55.88 cm (22 inch) Full HD LED Backlit IPS Panel with 99% sRGB, HDMI 1.4, VGA, 2X3W Sp...",89.9875,22,16:09,75,4,Lenovo,L22i-40,2/2/2025 20:24
"BenQ GW2790 68.58 cm (27 inch) Full HD LED Backlit IPS Panel 99% sRGB, Eye-careU, Dual HDMI, Display P...",131.225,27,16:09,100,5,Unknown,GW2790,2/2/2025 20:24
"Acer HC5 Series 68.58 cm (27 inch) Curved Full HD LED Backlit VA Panel with HDR10 Support, 1500R Curva...",151.2375,27,16:09,240,1,Acer,27HC5R X2,2/2/2025 20:24
"ViewSonic 68.58 cm (27 Inch) Full HD LED Backlit IPS Panel with 2X2W Inbuilt Speakers, HDMI, VGA, Wall...",112.4875,27,16:09,100,4,Unknown,VA2732-MH,2/2/2025 20:24
Lenovo 62.23 cm (24.5 Inch) Full HD TN Panel Ultra Slim Bezel Gaming Monitor (G25-10),137.4875,24.5,16:09,144,1,Lenovo,G25-10,2/2/2025 20:24
Acer 68.58 cm (27 inch) Curved Full HD LED Backlit VA Panel Gaming Monitor (ED270 Z),174.9875,27,16:09,280,1,Acer,ED270 Z,2/2/2025 20:24
Lenovo 68.58 cm (27 inch) Full HD VA Panel with TUV Eye Care Monitor (D27-40/D27-30),99.9875,27,16:09,75,4,Lenovo,D27-40/D27-30,2/2/2025 20:24
"DELL 68.58 cm (27 inch) Full HD LED Backlit VA Panel with 16:9 Aspect Ratio, 300 Nits Brightness (Typi...",112.4875,27,16:09,75,5,Unknown,SE2725H,2/2/2025 20:24
Enter 39.12 cm (15.4 inch) HD Monitor (E-M16A),31.25,15.4,16:09,60,4,Unknown,E-M16A,2/2/2025 20:24
zebion 50.8 cm (20 inch) HD TN Panel Monitor (LED Monitor 20 HD),43.7375,20,16:09,60,5,Unknown,LED Monitor 20 HD,2/2/2025 20:24
"Lenovo L-Series 68.58 cm (27 inch) Quad HD LED Backlit IPS Panel with 99% sRGB, 90% DCI-P3, 2xHDMI 2.1...",258.7375,27,16:09,100,1,Lenovo,L27q-4A,2/2/2025 20:24
"Lenovo L-Series 60.96 cm (24 inch) Full HD LED Backlit IPS Panel with 99% sRGB, 4xUSB-A, 1xUSB Type-C,...",176.2375,24,16:09,100,1,Lenovo,L24m-4A,2/2/2025 20:24
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:25
LG 27SR50F-W MyView Smart Monitor WITH WEB OS 68.58 cm (27 inch) Full HD LED Backlit IPS Panel Monitor...,197.4875,27,16:09,60,5,Unknown,"Built in Speakers,Wifi & Bluetooth, Airplay 2, Smart TV Apps with Remote Control",2/2/2025 20:25
SAMSUNG A334 55.88 cm (22 inch) Full HD LED Backlit VA Panel Monitor (S22A330 ( Full HD LED Backlit VA...,89.1375,22,16:09,60,6.5,Samsung,"S22A330 ( Full HD LED Backlit VA Panel, 60 Hz Refresh Rate, Response Time 6.5 ms , AMD Free Sync",2/2/2025 20:25
"Lenovo L-Series 60.96 cm (24 inch) Full HD LED Backlit IPS Panel with 99% sRGB, 4xUSB-A, 1xUSB Type-C,...",176.2375,24,16:09,100,1,Lenovo,L24m-4A,2/2/2025 20:25
"DELL 68.58 cm (27 inch) Full HD LED Backlit IPS Panel with Built-In 5W Dual Speaker, 99% sRGB (typical...",187.4875,27,16:09,100,4,Unknown,S2725H,2/2/2025 20:25
Lenovo 60.45 cm (23.8 inch) Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20/D2...,82.4875,23.8,16:09,75,4,Lenovo,D24-20/D24-40,2/2/2025 20:25
Frontech - 43.18 cm (17 inch) HD LED Backlit VA Panel Monitor (MON-0065),30.8625,17,5:04,60,5,Frontech,MON-0065,2/2/2025 20:25
Acer 49.53 cm (19.5 inch) HD LED Backlit TN Panel Monitor (20CH1Q),98.5,19.5,16:09,60,5,Acer,20CH1Q,2/2/2025 20:25
Enter 55.88 cm (22 inch) HD Monitor (E-MO-A03),45.625,22,16:09,60,5,Unknown,E-MO-A03,2/2/2025 20:25
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:25
"BenQ GW2790 68.58 cm (27 inch) Full HD LED Backlit IPS Panel 99% sRGB, Eye-careU, Dual HDMI, Display P...",131.225,27,16:09,100,5,Unknown,GW2790,2/2/2025 20:25
"DELL 54.61 cm (21.5 inch) Full HD LED Backlit VA Panel with 5-Years warranty, Brightness 250 cd/m, Co...",84.9875,21.5,16:09,60,8,Unknown,SE2222H/SE2225H,2/2/2025 20:25
"Enter 50.8 cm (20 inch) Full HD PLS Panel Monitor (A09 50.8 cm with 1600 x 900 Resolution, Black Monit...",36.25,20,16:09,60,6,Unknown,"A09 50.8 cm with 1600 x 900 Resolution, Black Monitor",2/2/2025 20:25
Enter 55.88 cm (22 inch) HD TN Panel Gaming Monitor (22 INCH HDMI),44.9875,22,16:09,75,5,Unknown,22 INCH HDMI,2/2/2025 20:25
"SAMSUNG Odyssey G4 68.58 cm (27 inch) Full HD IPS Panel with Ergonomic Stand, HDR10, Dual Sync Compati...",272.4875,27,16:09,240,1,Samsung,LS27BG400EWXXL/LS27BG402EWXXL,2/2/2025 20:25
Lenovo 68.58 cm (27 inch) Full HD VA Panel with TUV Eye Care Monitor (D27-40/D27-30),99.9875,27,16:09,75,4,Lenovo,D27-40/D27-30,2/2/2025 20:25
"DELL 60.96 cm (24 inch) Full HD LED Backlit IPS Panel 99% sRGB, 250 nits brightness , 3H Hardness, Gra...",172.4875,24,16:09,100,5,Unknown,P2425H,2/2/2025 20:25
"ASUS TUF 60.45 cm (23.8 inch) Full HD VA Panel with Extreme Low Motion Blur, Adaptive-sync, Premium In...",131.2375,23.8,16:09,165,1,ASUS,VG247Q1A,2/2/2025 20:25
Enter 39.12 cm (15.4 inch) HD Monitor (15.4 inch HD LED Backlit Monitor with HDMI & VGA (E-MO-A06)),31.25,15.4,16:09,60,1,Unknown,15.4 inch HD LED Backlit Monitor with HDMI & VGA (E-MO-A06),2/2/2025 20:25
"DELL 68.58 cm (27 inch) Full HD LED Backlit VA Panel with 16:9 Aspect Ratio, 300 Nits Brightness (Typi...",112.4875,27,16:09,75,5,Unknown,SE2725H,2/2/2025 20:25
BenQ GW 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel Ultra-Slim Bezel Monitor- Height Adjustment...,122.4875,23.8,16:09,60,5,Unknown,GW2480T,2/2/2025 20:25
"Lenovo G-Series 81.28 cm (32 inch) Curved Quad HD LED Backlit VA Panel with 99% sRGB, 2XHDMI 2.0, DP, ...",289.9875,32,16:09,165,0.5,Lenovo,G32qc-30,2/2/2025 20:25
"SAMSUNG Odyssey Neo G7 109.22 cm (43 inch) 4K Ultra HD VA Panel with Smart TV, Gaming Hub, Game Bar, H...",899.9875,43,16:09,144,1,Samsung,LS43CG700NWXXL,2/2/2025 20:25
Enter 39.12 cm (15.4 inch) SXGA Monitor (HDMI led Monitor),30,15.4,16:09,60,5,Unknown,HDMI led Monitor,2/2/2025 20:25
"Acer NITRO 80.01 cm (31.5 inch) Curved Full HD LED Backlit VA Panel with 1500R Curvature, Stereo Speak...",274.475,31.5,16:09,240,1,Acer,ED320Q,2/2/2025 20:25
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:26
Lenovo 60.45 cm (23.8 inch) Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20/D2...,82.4875,23.8,16:09,75,4,Lenovo,D24-20/D24-40,2/2/2025 20:26
Frontech - 43.18 cm (17 inch) HD LED Backlit VA Panel Monitor (MON-0065),30.8625,17,5:04,60,5,Frontech,MON-0065,2/2/2025 20:26
zebion Crista 55.88 cm (22 inch) HD LED Backlit IPS Panel Monitor (1920x1080 Pixel with Max Resolution...,77.4875,22,16:09,75,5,Unknown,"1920x1080 Pixel with Max Resolution, HDMI, VGA, Wall Mountable,",2/2/2025 20:26
"LG UltraGear 68.58 cm (27 inch) Full HD IPS Panel with HDR10, NVIDIA G-SYNC Comaptible, Tilt-able Stan...",181.25,27,16:09,180,1,Unknown,27GS60F-BB.ATRKMVN,2/2/2025 20:26
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:26
"BenQ GW2790 68.58 cm (27 inch) Full HD LED Backlit IPS Panel 99% sRGB, Eye-careU, Dual HDMI, Display P...",131.225,27,16:09,100,5,Unknown,GW2790,2/2/2025 20:26
Trendy ENTER HDMI LED MONITOR 48.26 cm (19 inch) HD LED Backlit VA Panel Monitor (ENTER 19 INCH HDMI L...,33.075,19,16:09,60,5,Unknown,ENTER 19 INCH HDMI LED RESPONSE TIME 5MS WITH 16.7M DISPLAY COLOR,2/2/2025 20:26
"Lenovo L-Series 68.58 cm (27 Inch) Full HD IPS Panel with Rotating Screen, USB-C Port, USB Hub, 2X3W I...",206.2375,27,16:09,75,4,Lenovo,L27m-30,2/2/2025 20:26
Enter 39.12 cm (15.4 inch) HD VA Panel Monitor (EN_-MO-A06(N)),31.25,15.4,16:09,60,6,Unknown,EN_-MO-A06(N),2/2/2025 20:26
HP 60.96 cm (24 inch) Full HD IPS Panel Monitor (V24ie G5),108.7375,24,0.672916667,75,5,HP,V24ie G5,2/2/2025 20:26
Lenovo 68.58 cm (27 inch) Full HD VA Panel with TUV Eye Care Monitor (D27-40/D27-30),99.9875,27,16:09,75,4,Lenovo,D27-40/D27-30,2/2/2025 20:26
"DELL 60.96 cm (24 inch) Full HD LED Backlit IPS Panel 99% sRGB, 250 nits brightness , 3H Hardness, Gra...",172.4875,24,16:09,100,5,Unknown,P2425H,2/2/2025 20:26
"HP G-Series 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel with On-Screen Controls, Low Blue Light...",118.7375,23.8,16:09,75,5,HP,V24i G5,2/2/2025 20:26
"Frontech Ultima Series TRIPLE INBUILT PORTS HDMI, VGA & TYPE C | 60.96 cm (24 inch) Full HD LED Backli...",88.7375,24,1899-12-31,100,2,Frontech,MON-0077,2/2/2025 20:26
"DELL 68.58 cm (27 inch) Full HD LED Backlit VA Panel with 16:9 Aspect Ratio, 300 Nits Brightness (Typi...",112.4875,27,16:09,75,5,Unknown,SE2725H,2/2/2025 20:26
BenQ GW 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel Ultra-Slim Bezel Monitor- Height Adjustment...,122.4875,23.8,16:09,60,5,Unknown,GW2480T,2/2/2025 20:26
Enter 38.35 cm (15.1 inch) HD Monitor (led monitor),28.7375,15.1,16:09,60,3,Unknown,led monitor,2/2/2025 20:26
"ViewSonic VA Series 86.36 cm (34 inch) WQHD LED Backlit IPS Panel Frameless, Ultra-wide display, Heigh...",374.9875,34,21:09,75,4,Unknown,VA3456-mhdj,2/2/2025 20:26
"LG 60.96 cm (24 inch) Full HD LED Backlit IPS Panel with HDMI, DVI,VGA, Audio-IN Ports Gaming Monitor ...",123.725,24,16:09,75,5,Unknown,24MP60G-BB.ATRNMSN,2/2/2025 20:26
"HP G-Series 68.58 cm (27 inch) Full HD LED Backlit IPS Panel with On-Screen Controls, Low Blue Light M...",151.2375,27,16:09,75,5,HP,V27i G5,2/2/2025 20:26
FINGERS Satin 54.48 cm (21.45 inch) Full HD LED Backlit VA Panel Monitor (The Big Picture),78.7375,21.45,0.672916667,100,20,Unknown,The Big Picture,2/2/2025 20:26
ZEBRONICS 68.58 cm (27 inch) Full HD VA Panel Wall Mountable Monitor (ZEB-A27FHD Ultra slim LED monito...,101.2375,27,16:09,75,12,ZEBRONICS,"ZEB-A27FHD Ultra slim LED monitor with 68.5cm,75Hz refresh rate",2/2/2025 20:26
"LG Ultra Fine Monitor 68.58 cm (27 inch) 4K Ultra HD LED Backlit IPS Panel with VESA DisplayHDR 400, E...",296.2375,27,16:09,60,5,Unknown,27UP650-W.ATR,2/2/2025 20:26
"SAMSUNG M7 81.28 cm (32 inch) 4K Ultra HD VA Panel with Mouse & Keyboard Control, OTT Apps, IoT Hub, O...",398.7375,32,16:09,60,4,Samsung,LS32DM700UWXXL,2/2/2025 20:26
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:27
Lenovo 60.45 cm (23.8 inch) Full HD VA Panel 3-Side Near Edgeless with TUV Eye Care Monitor (D24-20/D2...,82.4875,23.8,16:09,75,4,Lenovo,D24-20/D24-40,2/2/2025 20:27
Frontech - 43.18 cm (17 inch) HD LED Backlit VA Panel Monitor (MON-0065),30.8625,17,5:04,60,5,Frontech,MON-0065,2/2/2025 20:27
"LG UltraGear 68.58 cm (27 inch) Quad HD IPS Panel with VESA Display HDR400, HDMI, Nvidia G-Sync Compat...",399.9875,27,16:09,165,1,Unknown,27GP850-B.ATROMKN,2/2/2025 20:27
Lenovo G Series 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel Gaming Monitor (G24-20),144.9875,23.8,16:09,144,0.5,Lenovo,G24-20,2/2/2025 20:27
"SAMSUNG Odyssey G4 63.5 cm (25 Inch) Full HD IPS Panel with Ergonomic Stand, HDR10, Dual Sync Compatib...",241.2375,25,16:09,240,1,Samsung,LS25BG400EWXXL/LS25BG402EWXXL,2/2/2025 20:27
"SAMSUNG S4 60.96 cm (24 inch) Full HD IPS Panel with Eye Saver Mode, Flicker Free, Height Adjustable S...",152.4875,24,16:09,100,4,Samsung,LS24C430GAWXXL,2/2/2025 20:27
"DELL S Series 68.58 cm (27 inch) Full HD IPS Panel with 5-Years warranty, 99% sRGB, Low Blue Light tec...",149.9875,27,16:09,75,4,Unknown,S2721HNM / S2721HN,2/2/2025 20:27
"BenQ GW2790 68.58 cm (27 inch) Full HD LED Backlit IPS Panel 99% sRGB, Eye-careU, Dual HDMI, Display P...",131.225,27,16:09,100,5,Unknown,GW2790,2/2/2025 20:27
Acer 124.46 cm (49 inch) Curved Full HD LED Backlit VA Panel Monitor (EI491CR 49 Inch 1800R Curved DFH...,749.9875,49,32:09:00,144,4,Acer,EI491CR 49 Inch 1800R Curved DFHD (3840 x 1080) VA Monitor I 32:9 Aspect Ratio I,2/2/2025 20:27
Lenovo 62.23 cm (24.5 Inch) Full HD TN Panel Ultra Slim Bezel Gaming Monitor (G25-10),137.4875,24.5,16:09,144,1,Lenovo,G25-10,2/2/2025 20:27
Lenovo 68.58 cm (27 inch) Full HD VA Panel with TUV Eye Care Monitor (D27-40/D27-30),99.9875,27,16:09,75,4,Lenovo,D27-40/D27-30,2/2/2025 20:27
"DELL 60.96 cm (24 inch) Full HD LED Backlit IPS Panel 99% sRGB, 250 nits brightness , 3H Hardness, Gra...",172.4875,24,16:09,100,5,Unknown,P2425H,2/2/2025 20:27
Acer 54.61 cm (21.5 inch) Full HD LED Backlit VA Panel Monitor (V226HQL),112.4875,21.5,16:09,60,5,Acer,V226HQL,2/2/2025 20:27
ViewSonic 39.62 cm (15.6 Inch) Full HD LED Backlit IPS Panel with AudioVisual Extension for Mobiles & ...,149.9875,15.6,16:09,60,7,Unknown,VA1655,2/2/2025 20:27
GIGABYTE 60.45 cm (23.8 inch) Full HD Gaming Monitor (G24F-2),153.7125,23.8,16:09,60,1,Unknown,G24F-2,2/2/2025 20:27
Enter 48.26 cm (19 inch) HD Monitor (E-MO-A00),32.7125,19,16:09,60,5,Unknown,E-MO-A00,2/2/2025 20:27
"DELL 68.58 cm (27 inch) Full HD LED Backlit VA Panel with 16:9 Aspect Ratio, 300 Nits Brightness (Typi...",112.4875,27,16:09,75,5,Unknown,SE2725H,2/2/2025 20:27
BenQ GW 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel Ultra-Slim Bezel Monitor- Height Adjustment...,122.4875,23.8,16:09,60,5,Unknown,GW2480T,2/2/2025 20:27
LG 32SR50F-W MyView Smart Monitor WITH WEB OS 81.28 cm (32 inch) Full HD LED Backlit IPS Panel Monitor...,237.4875,32,16:09,60,5,Unknown,"Built in Speakers,Wifi & Bluetooth, Smart TV Apps with Remote Control, 99% sRGB)",2/2/2025 20:27
"LG UltraGear 80.01 cm (31.5 inch) Quad HD VA Panel with Dynamic Action Sync, Black Stabilizer, Custom ...",181.2375,31.5,16:09,144,5,Unknown,32GK650F,2/2/2025 20:27
ZEBRONICS Z-E19HD ZEBSTAR LED Wall Mountable 48.26 cm (19 inch) Full HD VA Panel Monitor (Z-GV219 LED),35.625,19,16:09,75,12,ZEBRONICS,Z-GV219 LED,2/2/2025 20:27
"LAPCARE 60.45 cm (23.8 inch) Full HD LED Backlit IPS Panel with Metal Stand, VGA & HDMI Port, Light We...",89.9875,23.8,16:09,60,5,Unknown,LM24WFHD,2/2/2025 20:27
MSI 55.88 cm (22 inch) Full HD VA Panel Monitor (PRO MP223),84.8875,22,16:09,60,1,Unknown,PRO MP223,2/2/2025 20:27
"LG 81.28 cm (32 inch) Curved Full HD VA Panel Monitor (32MR50C-B (1920 x 1080) VGA,HDMI, Black Stabili...",187.4875,32,16:09,100,5,Unknown,"32MR50C-B (1920 x 1080) VGA,HDMI, Black Stabiliser, Onscreen Control,Reader Mode",2/2/2025 20:27
Data not available,115.6125,24,16:09,75,4,Unknown,D24-20/D24-40,2/2/2025 20:28
